0.0001;27,744;14103;27,664
0.00025;32,184;17912;32,182
0.0001;32,809;13606;32,651
0.0001;30,624;14137;30,550
0.0001;24,310;17999;24,310
0.0001;28,028;17989;28,028
0.0001;29,534;15333;29,488
0.0001;25,444;17999;25,444
0.0001;31,214;14905;31,158
0.0001;30,685;15032;30,642
0.0001;28,881;17590;28,878
0.00025;32,638;17996;32,638
0.0001;24,115;17999;24,115
0.0001;27,107;17999;27,107
0.0001;31,511;16028;31,471
0.0001;31,135;14066;31,034
0.0001;29,473;15633;29,448
0.0001;26,620;17997;26,620
0.0001;29,204;17965;29,203
0.00025;30,629;17937;30,627
0.0001;27,965;17993;27,965
0.0001;29,404;16848;29,399
0.0001;31,277;17176;31,265
0.0001;26,468;17996;26,468
